EJERCICIO,NUM_PED,LUG_EMI,FECH_EMI,NUM_PED_ORI,FECH_EMI_ORI,CODIGO_DEP,CODIGO_UE,JURISDICCION,COSTO_TOT,OBSERVACIONES,PED_ESTADO,CANT_IMP,FECH_MODI_ULT,CODIGO_FF,COD_LUG_ENT,PLAZO_ENT,PER_CONSUMO,FECH_ING_COMP,RESP_RETIRA_PED
2026,1056,GMADA,2026-03-13 00:00:00,,,CAS,3,1110111000,133090.0,Corresponde presupuesto N° 00008078 -00008242 IVAN PER,G,0,2026-03-13 09:32:45,131,6,000000,,,
2026,879,GMADA,2026-03-02 00:00:00,,,INTER,5,1110104000,495800.0,PRESUPUESTO 260226 LALOSECVICH  INSUMOS PARA INTERNACION - CAPS NORTE,G,0,2026-03-02 09:22:45,131,2,000000,,,
2026,643,GMADA,2026-02-11 00:00:00,,,CULTUR,6,1110105000,1800000.0,GUSTAVO ADOLFO FARIAS,G,0,2026-02-26 10:46:27,110,5,000000,,,
2026,876,GMADA,2026-03-02 00:00:00,,,HOSP,5,1110104000,894161.0,MAXIMO PINASCO S.A PRESUPUESTO 1000354096 SERVICE MINIBUS AF591SU,G,0,2026-03-02 09:05:35,131,2,000000,,,
2026,937,GMADA,2026-03-05 00:00:00,,,ENV,7,1110106000,22869.0,"PRESUPUESTO N° 1866 de ""HISPANOGRAF"" Certificados del curso de barbería",G,0,2026-03-05 11:19:55,132,4,000000,,,
2026,926,GMADA,2026-03-05 00:00:00,,,CULTUR,6,1110105000,78600.0,ELECTRICIDAD EL GALLEGO   PRESUP. N° 54883,G,0,2026-03-05 08:38:11,110,5,000000,,,
2026,594,GMADA,2026-02-09 00:00:00,,,000SU,25,1110118000,65000.0,PROV.DUENDE AZUL PRESUP.2642 COMISION A LA PLATA REPUSTOS PARA VEHICULOS,G,0,2026-02-09 07:40:42,110,3,000000,,,
2026,595,GMADA,2026-02-09 00:00:00,,,000SU,25,1110118000,163971.0,PROV.MAISTEGUI SILVIA 5923 ARTICULOS DE FERRETERIA PARA REPARACIONS EN CORRALON MUNICIPAL CAMION OOI617 LAN 557,G,0,2026-02-09 07:55:22,110,3,000000,,,
2026,597,GMADA,2026-02-09 00:00:00,,,DECI,25,1110118000,563612.0,"PROV.SILVIA MAISTEGUI PRESUP.5936 ARTICULOS DE FERRETERIA PARA BANCOS DE PLAZA,FUENTE DEL BICENTENARIO REPARACION DE COLUMNAS DE ALUMBRADO MOTOR PARA BOMBEADOR DE ESTADIO MUNICIPAL",G,0,2026-02-09 08:30:08,110,DEFCI,000000,,,
2026,596,GMADA,2026-02-09 00:00:00,,,000SU,25,1110118000,161600.0,"PROV.DANIEL ZUBIARRAIN PRESUP.3043 REPUESTOS PARA OOI617,PPU739",G,0,2026-02-09 08:00:11,110,3,000000,,,
2026,604,GMADA,2026-02-09 00:00:00,,,DECI,25,1110118000,64146.0,PROV.SILVIA MAISTEGUI PRESUP.5933 ARTICULOS DE FERRETERIA PARA  ARREGLO DE FAROLAS CALLE 33 REMPLAZO DE COLUMNAS,G,0,2026-02-09 09:25:10,110,DEFCI,000000,,,
2026,599,GMADA,2026-02-09 00:00:00,,,000SU,25,1110118000,78000.0,PROV. HISPANOGRAF PRESUP.1859 CARTELES PARA BADEN DE CALLE,G,0,2026-02-09 08:39:48,110,3,000000,,,
2026,1066,GMADA,2026-03-14 00:00:00,,,HOGANC,5,1110104000,502050.0,MADA POY S.A- PRESUPUESTO N° 0001-00000989 (SEMANA DESDE EL 6/03/26 AL 13/06/26),G,0,2026-03-14 10:53:55,131,2,000000,,,
2026,607,GMADA,2026-02-09 00:00:00,,,DECI,25,1110118000,199954.0,PROV.SILVIA MAISTEGUI PRESUP.5925 PARA ARREGLOS GENERALES DEFENSA CIVIL,G,0,2026-02-09 10:29:31,110,DEFCI,000000,,,
2026,609,GMADA,2026-02-09 00:00:00,,,000SU,25,1110118000,1068795.02,PROV. AMERICAN VIAL PRESUP.5609  FILTROS PARA WECAM X650  EPK06,G,0,2026-02-09 10:54:23,110,3,000000,,,
2026,820,GMADA,2026-02-25 00:00:00,,,PROD,14,1110108000,1660000.0,PROV.COMBUSTIBLE DEL SALADO- SEC PRODUCCION- PREVISION,G,0,2026-02-25 09:25:44,110,8,000000,,,
2026,841,GMADA,2026-02-26 00:00:00,,,COC,5,1110104000,310500.0,PRESUPUESTO AVICOLA DEL TUYU ANDERS VICTOR REMITOS 30048 - 30063 - 31125 - 31134,G,0,2026-02-26 09:03:45,131,2,000000,,,
2026,875,GMADA,2026-03-02 00:00:00,,,CASA,6,1110105000,74572.88,PINTURERIA CONCEPTO,G,0,2026-03-02 08:32:23,110,CACUL,000000,,,
2026,1011,GMADA,2026-03-11 00:00:00,,,DECI,25,1110118000,388000.0,PROV. LUIS LOMBARDIA PRESUP.0064 INSUMOS Y REPUESTOS PARA MAQUINAS CORTA PASTO MOTOGUADAÑA,G,0,2026-03-11 10:16:45,110,3,000000,,,
2026,1018,GMADA,2026-03-11 00:00:00,,,000SU,25,1110118000,775000.0,PROV.LUIS LOMBARDIA PRESP.0063 INSUMOS PARA MAQUINAS CORTA PASTO,G,0,2026-03-11 11:08:02,110,,,,,
2026,1014,GMADA,2026-03-11 00:00:00,,,000SU,25,1110118000,304800.0,PROV. LUIS LOMBARDIA PRESP.0066 REPUSTOS PARA MOTOGUADAÑAS Y MOTOSIERRA,G,0,2026-03-11 10:27:51,110,DEFCI,000000,,,
2026,1063,GMADA,2026-03-14 00:00:00,,,FARM,5,1110104000,2625900.0,SORRENTINO S.A- PRESUPUESTO 09/03/26,G,0,2026-03-14 10:44:09,131,2,000000,,,
2026,1072,GMADA,2026-03-16 00:00:00,,,ACCSOC,7,1110106000,149800.0,"PRESUPUESTO N° 0001-00002958 / 2959  de Carlos Alberto Ochoa, de ""PANADERIA LA UNION"" Esfuerzo Solidario",N,0,2026-03-16 12:22:21,132,4,000000,,,
2026,1065,GMADA,2026-03-14 00:00:00,,,HOSP,5,1110104000,1242147.0,MADA POY S.A- PRESUPUESTO N° 0001-00000990 (SEMANA DEL 6/03 AL 13/03/26),G,0,2026-03-14 10:50:46,131,2,000000,,,
2026,1075,GMADA,2026-03-16 00:00:00,,,ENV,7,1110106000,224500.0,"PRESUPUESTO N° X 6926957 de Rost, Tamara de ""FRUTERIA NEGRIN"" taller de cocnina y Desayuno de los chicos del Programa Envión",N,0,2026-03-17 07:05:16,132,CASA,000000,,,
2026,1071,GMADA,2026-03-16 00:00:00,,,ACCSOC,7,1110106000,105000.0,"PRESUPUESTO N° 0001-00003116 de Carlos Alberto Ochoa de ""PANADERÍA LA UNION"" Esfuerzo Solidario",N,0,2026-03-16 11:56:03,132,4,000000,,,
2026,1074,GMADA,2026-03-16 00:00:00,,,ACCSOC,7,1110106000,195500.0,"PRESUPUESTO N° 00000085 de Gonzalo A. Bustamante de ""TODO POLLO""Esfuerzo Solidario",N,0,2026-03-16 12:27:22,132,4,000000,,,
2026,580,GMADA,2026-02-05 00:00:00,,,DEP,13,1110109000,500000.0,PREVICION  MARCELO LABATUT,G,0,2026-02-05 09:53:56,110,9,000000,,,
2026,578,GMADA,2026-02-05 00:00:00,,,DEP,13,1110109000,70000.0,PRESUPUESTO N° 6978 - PRESUPUESTO N° 6987- BATERIAS LA PRIMERA - ACEITE QUEMADO PARA PINTAR QUEBRACHOS DEL PARQUE ANCHORENA,G,0,2026-02-12 07:32:00,110,9,000000,,,
2026,742,GMADA,2026-02-18 00:00:00,,,HOSP,5,1110104000,24000000.0,EXPEDIENTE 463/26 SOLICITUD CONTRATO HEALTCHARE SOLUTIONS del 01/01/26 al 30/06/2026,G,0,2026-02-18 11:04:36,131,2,000000,,,
2026,582,GMADA,2026-02-05 00:00:00,,,DEP,13,1110109000,9600.0,PRESUPUESTO TERRANOVA QUIMICA N 1026,G,0,2026-02-05 10:09:45,110,9,000000,,,
2026,976,GMADA,2026-03-09 00:00:00,,,DEP,13,1110109000,140000.0,PREUSPUESTO S/N TISERA SANITARIOS PORTATILES - ALQUILER BAÑOS CARRERA DE LA MUJER,G,0,2026-03-10 12:35:48,110,9,000000,,,
2026,989,GMADA,2026-03-09 00:00:00,,,DEP,13,1110109000,128380.0,PRESUPUESTO N° 5950 - FERRETERIA TODO COLOR - MATERIALES PARA REACONDICIONAMIENTO ESPACIO PROGRAMA NUESTROS ABUELOS,G,0,2026-03-12 10:18:12,210,9,000100,,,
2026,977,GMADA,2026-03-09 00:00:00,,,DEP,13,1110109000,136971.0,PRESUPUESTO N° 7202 - FERRETERIA TODO COLOR - REACONDICIONAMIENTO PARA PROGRAMA ABUELOS,G,0,2026-03-09 09:49:48,110,9,000000,,,
2026,1041,GMADA,2026-03-12 00:00:00,,,DEP,13,1110109000,250000.0,PREVISION S/N MARCELO LABATUT - FRUTAS PARA ENTRAGAR A CORRERDORES EN CARRERA DE LA MUJER,G,0,2026-03-12 12:16:06,110,9,000000,,,
2026,696,GMADA,2026-02-12 00:00:00,,,COC,5,1110104000,414000.0,"LAS MARIAS GRANJA AVICOLA - PRESUPUESTOS N° 27962, 27967, 27971, 27974, 27963 Y 27975 (COCINA Y HOGAR HOSPITAL)",G,0,2026-02-12 11:32:44,131,2,000000,,,
2026,574,GMADA,2026-02-04 00:00:00,,,DEP,13,1110109000,850000.0,PRESUPUESTO COTTINI CARLOS MARTIN - 5 MILLAS NOCTURNAS,G,0,2026-02-05 07:11:26,110,9,000000,,,
2026,693,GMADA,2026-02-12 00:00:00,,,COC,5,1110104000,4345200.0,LA FRUTERIA - PRESUPUESTO  del 01/01/26 al 31/01/26,G,0,2026-02-12 11:23:22,131,2,000000,,,
2026,698,GMADA,2026-02-12 00:00:00,,,LAB,5,1110104000,380739.98,UNO ELECTROMEDICINA - PRESUPUESTO N° 3-15020,G,0,2026-02-12 11:35:42,131,2,000000,,,
2026,695,GMADA,2026-02-12 00:00:00,,,COC,5,1110104000,3925625.0,LA FRUTERIA - PRESUPUESTO DEL 01/01/2026 AL 31/01/2026,G,0,2026-02-12 11:30:42,131,2,000000,,,
2026,703,GMADA,2026-02-12 00:00:00,,,INTIM,19,1110112000,34500.0,"Matienzo Paola, presupuesto 00003878",G,0,2026-02-12 11:10:27,110,1,000000,,,
2026,697,GMADA,2026-02-12 00:00:00,,,LAB,5,1110104000,1431762.63,RADIOGRAFICAOESTE - PRESUPUESTO N° 100052677,G,0,2026-02-12 11:35:03,131,2,000000,,,
2026,714,GMADA,2026-02-13 00:00:00,,,SEHA,19,1110112000,130000.0,"Fumega Eduardo,presupuesto 535",G,0,2026-02-13 09:30:16,110,1,000000,,,
2026,699,GMADA,2026-02-12 00:00:00,,,000SU,25,1110118000,98000.0,PROV.JOSE CORREA PRESUP.0209 REPARACION DE INSTALACION ELECTRICA EN CORRALON MUNICIPAL,G,0,2026-02-12 10:31:14,110,3,000000,,,
2026,712,GMADA,2026-02-13 00:00:00,,,PRESID,8,1110200000,130000.0,"Fumega Eduardo,presuesto 537",G,0,2026-02-18 09:52:51,110,1,000000,,,
2026,715,GMADA,2026-02-13 00:00:00,,,GOBHAC,2,1110102000,295000.0,"Fumega Eduardo,presupuesto 536",G,0,2026-02-13 09:39:01,110,1,000000,,,
2026,719,GMADA,2026-02-13 00:00:00,,,DEP,13,1110109000,504900.0,Expte 129/26 Edición de Rally pagos del Tuyo 2026.Sodor Pablo,G,0,2026-02-13 11:13:44,110,9,000000,,,
2026,783,GMADA,2026-02-23 00:00:00,,,INTER,5,1110104000,450000.0,PRESUPUESTO JOSE MARZULLO SECRETARIA INTERNACION,G,0,2026-02-23 13:12:12,131,2,000000,,,
2026,718,GMADA,2026-02-13 00:00:00,,,FARM,5,1110104000,3048039.07,PRESUPUESTO 13/02/26 ´PILOÑA,G,0,2026-02-25 10:50:37,131,2,000000,,,
2026,721,GMADA,2026-02-13 00:00:00,,,PO,5,1110104000,200000.0,PRESUPUESTO 000374 CATALDO ADOLFO REPARACION COMPRESOR PLANTA OXIGENO Nº 2,G,0,2026-02-13 11:23:22,131,2,000000,,,
2026,780,GMADA,2026-02-23 00:00:00,,,PO,5,1110104000,180000.0,CATALDO ADOLFO E HIJOS PRESUPUESTO 000373,G,0,2026-02-23 11:44:07,131,2,000000,,,
2026,724,GMADA,2026-02-13 00:00:00,,,LAB,5,1110104000,484803.98,PRESUPUESTO 0000100052481 RADIOGRAFICA OESTE,G,0,2026-02-13 11:40:23,131,2,000000,,,
2026,880,GMADA,2026-03-02 00:00:00,,,PO,5,1110104000,94095.28,CENTRO HIERRO- PRESUPUESTO N° 11-7791,G,0,2026-03-05 09:46:20,131,2,000000,,,
2026,782,GMADA,2026-02-23 00:00:00,,,QUI,5,1110104000,119000.0,PRESUPUESTO  OXI - REF  SANTIAGO PEREZ,G,0,2026-02-23 13:09:08,131,2,000000,,,
2026,877,GMADA,2026-03-02 00:00:00,,,QUI,5,1110104000,19000.0,EL ARGENTINO- PRESUPUESTO N° 556,G,0,2026-03-02 09:06:10,131,2,000000,,,
2026,975,GMADA,2026-03-09 00:00:00,,,DEP,13,1110109000,271146.0,PRESUPUESTO N° 7201 - FERRETERIA TODO COLOR - MATERIALES PARA REACONDICIONAMIENTO ESPACIO PROGRAMA ABUELOS,G,0,2026-03-09 09:04:56,110,9,000100,,,
2026,878,GMADA,2026-03-02 00:00:00,,,HOSP,5,1110104000,131969.53,EL CENTRO DEL KINESIOLOGO- PRESUPUESTO S/N° 26/02/26,G,0,2026-03-02 09:20:02,131,2,000000,,,
2026,887,GMADA,2026-03-02 00:00:00,,,FARM,5,1110104000,7192684.39,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010772,N,0,2026-03-03 09:26:32,131,2,000000,,,
2026,881,GMADA,2026-03-02 00:00:00,,,FARM,5,1110104000,4900407.05,PILOÑA- PRESUPUESTO N° 1646764,G,0,2026-03-02 10:17:02,131,2,000000,,,
2026,894,GMADA,2026-03-03 00:00:00,,,PROD,14,1110108000,400000.0, PROV. MARC ALICIA BEATRIZ - PRESUP. 03/03/2026- SEC PRODUCCION-,G,0,2026-03-03 10:14:04,110,8,000000,,,
2026,955,GMADA,2026-03-06 00:00:00,,,ACCSOC,7,1110106000,165000.0,Presupuesto N°1-459157 nUCLEO MDP GRUPO NUCLEO-para Area de Prestaciones,G,0,2026-03-06 07:21:37,110,4,000000,,,
2026,983,GMADA,2026-03-09 00:00:00,,,DEP,13,1110109000,151247.0,PRESUPUESTO N° 7206 - FERRETERIA TODO COLOR -MATERIALES PARA MEJORAS ANTE EVENTOS DEPORTIVOS,G,0,2026-03-09 10:50:17,110,9,000000,,,
2026,994,GMADA,2026-03-09 00:00:00,,,PROD,14,1110108000,800000.0,PROV MADRID MIGUEL ANGEL- PRESUP 12/02/26-SEC PRODUCCION-,G,0,2026-03-10 10:48:56,110,8,000000,,,
2026,588,GMADA,2026-02-05 00:00:00,,,DEP,13,1110109000,15900.0,Presupuesto N 4481 Electricidad El Gallego,G,0,2026-02-05 12:29:58,110,9,000000,,,
2026,587,GMADA,2026-02-05 00:00:00,,,DEP,13,1110109000,42000.0,PRESUPUESTO ALUCOR REMITO N 0880 PRESUPUESTO N 0879 -  PARA ARMADO DE RECONOCIMIENTOS A ENTREGAR A DEPORTISTAS,G,0,2026-02-12 07:35:45,110,9,000000,,,
2026,628,GMADA,2026-02-10 00:00:00,,,CULTUR,6,1110105000,1700000.0,SAMUEL CALANDRON        CARNAVAL 2026,G,0,2026-02-10 11:07:41,110,5,000000,,,
2026,667,GMADA,2026-02-11 00:00:00,,,SECSEG,20,1110113000,8125.6,"Electro Dannunzio, presupuestos 30163 (inspeccion)",G,0,2026-02-11 10:15:35,110,25,000000,,,
2026,626,GMADA,2026-02-10 00:00:00,,,CULTUR,6,1110105000,1050000.0,MATIAS LIGARI     CARNAVAL 2026,G,0,2026-02-10 10:57:40,110,5,000000,,,
2026,659,GMADA,2026-02-11 00:00:00,,,SECSEG,20,1110113000,440000.0,"Ricciuto, presupouesto 020 (jch 069)",G,0,2026-02-11 09:45:30,110,25,000000,,,
2026,775,GMADA,2026-02-23 00:00:00,,,FARM,5,1110104000,260976.16,DROGUERIA ALBERDI S.A- PRESUPUESTO N° 26/01/2026,G,0,2026-02-23 09:02:20,131,2,000000,,,
2026,661,GMADA,2026-02-11 00:00:00,,,SECSEG,20,1110113000,337800.0,"Carpinteria San Sebastian, presupuesto 060 (escalera COM)",G,0,2026-02-11 09:50:20,110,25,000000,,,
2026,668,GMADA,2026-02-11 00:00:00,,,HOGANC,5,1110104000,17600.0,PENACCA SRL PRESUPUESTO 2164,G,0,2026-02-11 10:34:16,131,H.ANC,000000,,,
2026,755,GMADA,2026-02-19 00:00:00,,,18C,25,1110118000,15000.0,PROV. BARRACA MARIBEL PRESUP.0262  REPUESTO PARA MOTOGUADAÑA,G,0,2026-02-19 10:35:07,110,7,000000,,,
2026,670,GMADA,2026-02-11 00:00:00,,,SECSEG,20,1110113000,811100.0,"Frenos Madariaga, presupuesto 093 (AW704AX- OIG911-AF747PM)",G,0,2026-02-11 10:45:36,110,25,000000,,,
2026,813,GMADA,2026-02-24 00:00:00,,,DEP,13,1110109000,3501000.0,"PRESUPUESTO 000, FED REG DE AUT DEP MAR Y SIERRA",G,0,2026-02-24 12:36:52,110,9,000000,,,
2026,794,GMADA,2026-02-24 00:00:00,,,LAB,5,1110104000,4024482.54,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00015081/15094 (LABORATORIO DE IMAGENES),G,0,2026-02-24 08:41:43,131,2,000000,,,
2026,776,GMADA,2026-02-23 00:00:00,,,FARM,5,1110104000,1186830.0,DROGUERIA AZCUENAGA - PRESUPUESTO N° 200056152,G,0,2026-02-23 09:31:14,131,2,000000,,,
2026,801,GMADA,2026-02-24 00:00:00,,,FARM,5,1110104000,4167621.15,NOVAFARMA- PRESUPUESTO N° 23/02/2026,G,0,2026-02-24 09:19:48,131,2,000000,,,
2026,802,GMADA,2026-02-24 00:00:00,,,HOSP,5,1110104000,170000.0,OPAZO DANIEL- PRESUPUESTO N° 20/02/2026 ( LABORATORIO- PLANTA DE OXIGENO- INTERNACION),G,0,2026-02-24 10:42:43,131,2,000000,,,
2026,804,GMADA,2026-02-24 00:00:00,,,FARM,5,1110104000,3942134.28,PILOÑA- PRESUPUESTO N° 5/02/2026,G,0,2026-02-24 11:16:32,131,2,000000,,,
2026,807,GMADA,2026-02-24 00:00:00,,,BROM,11,1110104000,8000.0,ALPA- PRESUPUESTO N° 0002-00003869,G,0,2026-02-24 11:30:29,110,13,000000,,,
2026,832,GMADA,2026-02-25 00:00:00,,,HOSP,5,1110104000,833000.0,PANADERIA ALEM - PRESUPUESTO N° 1342395 (HOGAR Y HOSPITAL),G,0,2026-02-25 12:10:07,131,2,000000,,,
2026,848,GMADA,2026-02-26 00:00:00,,,FARM,5,1110104000,287048.13,INSUMOS GENERALES 3 F- PRESUPUESTO N° 25/02/2026,G,0,2026-02-26 13:36:03,131,2,000000,,,
2026,918,GMADA,2026-03-04 00:00:00,,,OPP,3,1110103000,7900000.0,"Exp.:507/26 Sol. Reparacion de Cubierta de EP Nº17 ""9 de Julio de 1986"" del Paraje Medaland - Prov.:Baigorria Gonzalo Ezequiel (3540) - Presup.:Contrato",G,0,2026-03-04 10:52:24,132,35,000000,,,
2026,652,GMADA,2026-02-11 00:00:00,,,DEP,13,1110109000,250000.0,PREUSPUESTO N° 1181 - L.R.B  ELECTRICIDAD AUTOMOTOR - ARRANQUE IVECO AB603TW,G,0,2026-02-12 07:28:48,110,9,000000,,,
2026,650,GMADA,2026-02-11 00:00:00,,,DEP,13,1110109000,193682.0,PRESUPUESTO N° 1027 - CASA HARISGARAT - REPARACIONES ESTADIO MUNICIPAL,G,0,2026-02-11 09:19:24,110,9,000000,,,
2026,744,GMADA,2026-02-18 00:00:00,,,DMACED,2,1110102000,179000.0,"PRESUPUESTO 9748501, BALLETTO JUAN",G,0,2026-02-18 12:51:34,110,DMACE,000000,,,
2026,701,GMADA,2026-02-12 00:00:00,,,OPP,3,1110103000,3500000.0,Exp.:699/25 Sol. Reparaciones p/ Oficina de Medio Ambiente - Prov.:Solari Federico - Presup.:Contrato,G,0,2026-02-12 10:50:07,110,35,000000,,,
2026,733,GMADA,2026-02-18 00:00:00,,,SEHA,19,1110112000,100000.0,"PRESUPUESTO 377, CATALDO ADOLFO",G,0,2026-02-18 07:38:39,110,1,000000,,,
2026,953,GMADA,2026-03-06 00:00:00,,,000SU,25,1110118000,180500.0,"PROV. F.A.E.  PRESUP.1549,7711 BOLSA DE RESIDUOS PARA VIVERO MUNICIPAL Y MEDIO AMBIENTE",G,0,2026-03-06 08:29:17,110,17,000000,,,
2026,737,GMADA,2026-02-18 00:00:00,,,DECI,25,1110118000,292000.0,PROV. AGROVETERINARIA MARZULLO PRESUP.1168 INSECTISIDA PARA  ESPACIOS PÚBLICOS,G,0,2026-02-18 09:18:44,110,3,000000,,,
2026,1030,GMADA,2026-03-12 00:00:00,,,000SU,25,1110118000,543500.0,PROV. LUIS LOMBARDIA PRESUP.0061 REPEUSTOS E ISUMOS PARA MAQUINAS CORTA PASTO,G,0,2026-03-12 07:34:25,110,3,000000,,,
2026,736,GMADA,2026-02-18 00:00:00,,,DECI,25,1110118000,160000.0,PROV.I DE ARTE ARTISTICA PRESP.03/02/2026 CARTEL DE INGRESO EN PELLEGRINI,G,0,2026-02-18 08:43:05,110,3,000000,,,
2026,921,GMADA,2026-03-05 00:00:00,,,000SU,25,1110118000,770000.0,PROV. RUBEN BASTONS PRESUP.0146 LONA PARA CAMION VW 17260 AF497IJ,G,0,2026-03-05 07:34:25,110,3,000000,,,
2026,1029,GMADA,2026-03-12 00:00:00,,,000SU,25,1110118000,630894.0,PROV.PROCAM ITURRARTE GUSTAVO PRESUP.1623 PARA FORD 14000 AWK675,G,0,2026-03-12 07:26:33,110,3,000000,,,
2026,1040,GMADA,2026-03-12 00:00:00,,,ACCSOC,7,1110106000,340000.0,"Expte N° 709/2026 Renovación de contrato . Sr. Lopéz, Luis Miguel - Barbero - Programa Envión",G,0,2026-03-12 10:52:41,132,4,000000,,,
2026,1038,GMADA,2026-03-12 00:00:00,,,ACCSOC,7,1110106000,710717.6,"Expte N° 441/2026 Renovación de contrato. Sr. Muscia Caldarella, Gian Franco - Operador Social Servicio Local -  No cumple con el Art. 45 de la Ley 14.656",G,0,2026-03-12 10:39:08,131,4,000000,,,
2026,1036,GMADA,2026-03-12 00:00:00,,,DEP,13,1110109000,12600.0,PRESUPUESTO N° 1072 - CASA HARISGARAT - ARENA PARA RELLENADO DE CANCHA DE TEJO PROGRAMA NUESTROS ABUELOS,G,0,2026-03-12 10:01:19,132,32,000000,,,
2026,1031,GMADA,2026-03-12 00:00:00,,,DEP,13,1110109000,450000.0,PRESUPUESTO N° 3101 - SIP EVENTOS - SONIDO PARA LOCUCION Y MUSICALIZACION EN LA  XI EDICON DE LA CARRERA DE LA MUJER,G,0,2026-03-12 08:53:31,110,9,000000,,,
2026,1032,GMADA,2026-03-12 00:00:00,,,DEP,13,1110109000,15300.0,PRESPUESTO N° 20042 - PAPELERA ALPA MADARIAGA - VASOS PARA HIDRATACION CARRERA DE LA MUJER,G,0,2026-03-12 09:01:50,110,9,000000,,,
2026,971,GMADA,2026-03-07 00:00:00,,,COC,5,1110104000,830283.53,PRESUPUESTO 2095  REMITO 975 03/01/26 - PRESUPUESTO 2096 - REMITO 968 10/01/2026 PRESUPUESTO 2093 REMITO 967 17/01/2026,G,0,2026-03-09 07:23:23,131,2,000000,,,
2026,995,GMADA,2026-03-10 00:00:00,,,DEP,13,1110109000,16150.0,PRESUPUESTO N° 8131 - IVANPER - REPUESTO PARA REPARACION ELECTRICA IVECO AB603TW,G,0,2026-03-10 07:34:17,110,9,000000,,,
2026,1001,GMADA,2026-03-10 00:00:00,,,DEP,13,1110109000,3323000.0,Previcion sin  N / COMBUSTIBLE DEL SALADO YPF /diferentes trabajos y logistica del año,G,0,2026-03-13 12:32:47,110,13,000000,,,
2026,1009,GMADA,2026-03-10 00:00:00,,,GOBHAC,2,1110102000,172800.0,"PRESUPUESTO 0004,EMPRESA DE TRANSPORTE 12 DE OCTUBRE",G,0,2026-03-10 12:52:20,110,1,000000,,,
