EJERCICIO,NRO_RECEP,FECH_RECEP,UNI_COMPRA,NRO_OC,TIPO_DOC_APROB,NRO_DOC_APROB,ANIO_DOC_APROB,COD_PROV,ESTADO,OBSERVACIONES,FECH_ANUL,MOTIVO_ANUL,UNI_RECEP,EJERCICIO_OC,FECHA_HORA,DONANTE,EJERCICIO_REG_COM,NRO_REG_COMP
2026,498,2026-02-24 00:00:00,1,627,FACT,1061,2026,2410,C,Factura N° C 00002-000001061,,,1,2026,2026-02-24 12:48:15,,2026,1204
2026,499,2026-02-24 00:00:00,1,655,FACT,1062,2026,2410,C,Factura N° C 00002-00001062,,,1,2026,2026-02-24 12:50:26,,2026,1267
2026,500,2026-02-24 00:00:00,1,662,FACT,1063,2026,2410,C,Factura N° C 00002-00001063,,,1,2026,2026-02-24 12:52:19,,2026,1274
2026,501,2026-02-24 00:00:00,1,688,FACT,1066,2026,2410,C,Factura N° C 00002-000001066,,,1,2026,2026-02-24 12:54:33,,2026,1252
2026,502,2026-02-24 00:00:00,1,707,FACT,1065,2026,2410,C,Factura N° C 00002-00001065,,,1,2026,2026-02-24 12:56:39,,2026,1283
2026,503,2026-02-24 00:00:00,1,682,FACT,682,2026,2410,C,Factura N° C 00002-00001064,,,1,2026,2026-02-24 12:59:48,,2026,1248
2026,504,2026-02-25 00:00:00,1,775,FACT,182,2026,1962,N,Factura N° C 00003-000000182,,,1,2026,2026-02-25 07:25:10,,2026,1445
2026,514,2026-02-25 00:00:00,1,767,FACT,7929,2026,169,C,Factura N° B 000004-00007929,,,1,2026,2026-02-25 09:56:08,,2026,1413
2026,515,2026-02-25 00:00:00,1,621,FACT,94,2026,3481,C,Factura N° B 000005-00000094,,,1,2026,2026-02-25 10:07:21,,2026,1151
2026,521,2026-02-25 00:00:00,1,715,FACT,2030,2026,1943,C,Factura N° B 0005-00002030,,,1,2026,2026-02-25 11:47:22,,2026,1298
2026,524,2026-02-25 00:00:00,1,787,FACT,550,2026,2869,C,Factura N° B 0010-000000550,,,1,2026,2026-02-25 12:59:46,,2026,1482
2026,525,2026-02-25 00:00:00,1,786,FACT,548,2026,2869,C,Factura N° B 0010-00000548,,,1,2026,2026-02-25 13:01:21,,2026,1480
2026,560,2026-03-02 00:00:00,1,796,FACT,437,2026,2110,C,Factura C N° 00002-00000437,,,1,2026,2026-03-02 08:20:46,,2026,1506
2026,561,2026-03-02 00:00:00,1,813,FACT,2086,2025,3184,C,Fcaturas B N° 0005-00002086  //  00002087,,,1,2026,2026-03-02 08:24:52,,2026,1641
2026,562,2026-03-02 00:00:00,1,790,FACT,436,2026,2110,C,Factura C N° 00002-00000436,,,1,2026,2026-03-02 08:30:47,,2026,1495
2026,563,2026-03-02 00:00:00,1,797,FACT,18348,2026,1259,C,Factura B N° 0009-00018348,,,1,2026,2026-03-02 08:37:22,,2026,1507
2026,564,2026-03-02 00:00:00,1,798,FACT,706,2026,822,C,Fcatura B N° 0011-00000706,,,1,2026,2026-03-02 08:39:49,,2026,1505
2026,565,2026-03-02 00:00:00,1,801,FACT,552,2026,2869,C,Factura B N° 0010-00000552,,,1,2026,2026-03-02 08:42:50,,2026,1508
2026,566,2026-03-02 00:00:00,1,794,FACT,198,2026,1603,C,Factura B N° 00003-00000198,,,1,2026,2026-03-02 08:52:09,,2026,1646
2026,569,2026-03-02 00:00:00,1,821,FACT,11277,2026,160,C,Factura B N° 0007-00011277,,,1,2026,2026-03-02 11:18:48,,2026,1654
2026,573,2026-03-02 00:00:00,1,803,FACT,12668,2026,879,C,Factura B N° 00003-00012668,,,1,2026,2026-03-02 11:54:45,,2026,1647
2026,577,2026-03-03 00:00:00,1,138,FACT,45482,2026,345,C,Factura B N° 00006-00045482,,,1,2026,2026-03-03 07:42:06,,2026,169
2026,579,2026-03-03 00:00:00,1,826,FACT,370,2026,1810,C,Factura C N° 00003-00000370,,,1,2026,2026-03-03 08:59:12,,2026,1664
2026,580,2026-03-03 00:00:00,1,807,FACT,1817,2026,163,C,Factura B N° 00003-000001817,,,1,2026,2026-03-03 09:02:06,,2026,1645
2026,581,2026-03-03 00:00:00,1,791,FACT,1203,2026,1608,C,Factura B N° 0006-00001203,,,1,2026,2026-03-03 09:39:28,,2026,1496
2026,601,2026-03-04 00:00:00,1,597,FACT,655,2026,90,C,FACT B N° 00008-00000655 / 00000657/00000656/00000658,,,1,2026,2026-03-04 11:10:38,,2026,1075
2026,612,2026-03-05 00:00:00,1,827,FACT,75090,2026,866,C,fact b n ° 0011-00075090,,,1,2026,2026-03-05 08:19:23,,2026,1665
2026,615,2026-03-05 00:00:00,1,842,FACT,555,2026,2869,C,fact b n ° 0010-00000555,,,1,2026,2026-03-05 10:09:26,,2026,1660
2026,619,2026-03-05 00:00:00,1,881,FACT,6322,2026,3218,A,fact b n ° 0001-00006322,2026-03-11 08:35:49,EC,1,2026,2026-03-05 12:04:01,,2026,1731
2026,620,2026-03-05 00:00:00,1,574,FACT,6128,2026,3218,C,fact b n ° 00011-00006128,,,1,2026,2026-03-05 12:04:36,,2026,1046
2026,644,2026-03-10 00:00:00,1,884,FACT,19,2026,120,C,FACTURA C 00002-0000019,,,1,2026,2026-03-10 10:29:24,,2026,1770
2026,645,2026-03-10 00:00:00,1,889,FACT,206,2026,3364,A,FACTURA C 00005-00000206,2026-03-10 10:33:23,EC,1,2026,2026-03-10 10:32:16,,2026,1778
2026,646,2026-03-11 00:00:00,1,928,FACT,1300,2026,216,C,FACTURA C 00003-00001300,,,1,2026,2026-03-11 07:19:50,,2026,1809
2026,647,2026-03-11 00:00:00,1,917,FACT,18351,2026,1259,C,FACTURA B 0009-00018351,,,1,2026,2026-03-11 07:21:17,,2026,1797
2026,648,2026-03-11 00:00:00,1,891,FACT,18352,2026,1259,C,FACTURA B 0009-00018352,,,1,2026,2026-03-11 07:22:41,,2026,1780
2026,649,2026-03-11 00:00:00,1,849,FACT,1974,2026,3296,C,FACTURA B 0003-00001974,,,1,2026,2026-03-11 07:24:20,,2026,1724
2026,650,2026-03-11 00:00:00,1,712,FACT,673,2026,3556,C,FACTURA B 00002-00000673,,,1,2026,2026-03-11 07:25:40,,2026,1295
2026,651,2026-03-11 00:00:00,1,868,FACT,593,2026,167,C,FACTURA C 00002-*00000593,,,1,2026,2026-03-11 07:27:06,,2026,1737
2026,652,2026-03-11 00:00:00,1,937,FACT,2967,2026,3395,C,FACTURA B 00003-00002967,,,1,2026,2026-03-11 07:28:36,,2026,1828
2026,653,2026-03-11 00:00:00,1,970,FACT,206,2026,3364,C,FA CTURA C 00005-00000206,,,1,2026,2026-03-11 07:30:02,,2026,1835
2026,654,2026-03-11 00:00:00,1,938,FACT,4642,2026,2310,C,FACTURA B 11-4642,,,1,2026,2026-03-11 07:31:22,,2026,1833
2026,655,2026-03-11 00:00:00,1,925,FACT,140,2026,777,C,FACTURA B 00004-0000140,,,1,2026,2026-03-11 07:32:51,,2026,1821
2026,656,2026-03-11 00:00:00,1,927,FACT,137,2026,777,C,FACTURA B 00004-00000137,,,1,2026,2026-03-11 07:37:56,,2026,1808
2026,657,2026-03-11 00:00:00,1,916,FACT,138,2026,777,C,FACTURA B 00004-00000138,,,1,2026,2026-03-11 07:39:16,,2026,1796
2026,658,2026-03-11 00:00:00,1,915,FACT,139,2026,777,C,FACTURA B 00004-00000139,,,1,2026,2026-03-11 07:40:38,,2026,1795
2026,659,2026-03-11 00:00:00,1,919,FACT,2419,2026,826,C,FACTURA C 00003-00002419,,,1,2026,2026-03-11 08:18:20,,2026,1819
2026,660,2026-03-11 00:00:00,1,913,FACT,236,2026,717,C,FACTURA C 00006-00000236,,,1,2026,2026-03-11 08:34:45,,2026,1817
2026,661,2026-03-11 00:00:00,1,918,FACT,237,2026,717,C,FACTURA C 00006-00000237,,,1,2026,2026-03-11 08:36:18,,2026,1798
2026,663,2026-03-11 00:00:00,1,941,FACT,7971,2026,169,C,FACTURA B 000004-00007971,,,1,2026,2026-03-11 09:24:44,,2026,1842
2026,665,2026-03-11 00:00:00,1,936,FACT,7972,2026,169,C,FACTURA B 000004-00007972,,,1,2026,2026-03-11 09:27:42,,2026,1831
2026,667,2026-03-11 00:00:00,1,933,FACT,7973,2026,169,C,FACTURA B 000004-00007973,,,1,2026,2026-03-11 09:29:28,,2026,1830
2026,672,2026-03-11 00:00:00,1,909,FACT,147,2026,612,C,FACTURA B 00004-00000147,,,1,2026,2026-03-11 09:45:27,,2026,1814
2026,673,2026-03-11 00:00:00,1,983,FACT,966,2026,2643,C,FACTURA B 0003-00000966,,,1,2026,2026-03-11 10:25:05,,2026,1854
2026,674,2026-03-11 00:00:00,1,962,FACT,129083,2026,2001,C,TIQUE 129083-133251,,,1,2026,2026-03-11 10:27:43,,2026,1872
2026,675,2026-03-11 00:00:00,1,614,FACT,1478,2026,2810,C,FACTURA C 00002-00001478,,,1,2026,2026-03-11 10:29:23,,2026,1131
2026,676,2026-03-11 00:00:00,1,610,FACT,1479,2026,2810,C,FACTURA C 00002-00001479,,,1,2026,2026-03-11 10:30:52,,2026,1106
2026,677,2026-03-11 00:00:00,1,899,FACT,4379,2026,3322,C,FACTURA B 0006-00004379,,,1,2026,2026-03-11 10:44:20,,2026,1801
2026,678,2026-03-11 00:00:00,1,896,FACT,4377,2026,3322,C,FACTURA B 0006-00004377,,,1,2026,2026-03-11 10:50:51,,2026,1785
2026,679,2026-03-11 00:00:00,1,921,FACT,4380,2026,3322,C,FACTURA B 0006-0004380,,,1,2026,2026-03-11 10:52:25,,2026,1806
2026,680,2026-03-11 00:00:00,1,929,FACT,4381,2026,3322,C,FACTURA B 0006-00004381,,,1,2026,2026-03-11 10:53:56,,2026,1810
2026,681,2026-03-11 00:00:00,1,930,FACT,4382,2026,3322,C,FACTURA B 0006-00004382,,,1,2026,2026-03-11 11:02:06,,2026,1791
2026,682,2026-03-11 00:00:00,1,898,FACT,898,2026,3322,C,FACTURA B 0006-00004378,,,1,2026,2026-03-11 11:04:20,,2026,1789
2026,683,2026-03-11 00:00:00,1,949,FACT,371,2026,1810,C,FACTURA C 00003-00000371,,,1,2026,2026-03-11 11:19:17,,2026,1836
2026,684,2026-03-11 00:00:00,1,976,FACT,372,2026,1810,C,FACTURA C 00003-00000372,,,1,2026,2026-03-11 11:21:39,,2026,1858
2026,685,2026-03-11 00:00:00,1,907,FACT,907,2026,160,C,FACTURA B 0007-00011320,,,1,2026,2026-03-11 11:23:25,,2026,1812
2026,686,2026-03-11 00:00:00,1,973,FACT,18354,2026,1259,C,FACTURA B 0009-00018354,,,1,2026,2026-03-11 11:45:42,,2026,1869
2026,687,2026-03-11 00:00:00,1,926,FACT,715,2026,3287,C,FACTURA B 0002-00000715,,,1,2026,2026-03-11 12:12:45,,2026,1822
2026,688,2026-03-11 00:00:00,1,959,FACT,717,2026,3287,C,FACTURA B 0002-00000717,,,1,2026,2026-03-11 12:14:14,,2026,1866
2026,709,2026-03-12 00:00:00,1,988,FACT,4086,2026,300,C,Tique N° 00007-00004086,,,1,2026,2026-03-12 12:01:27,,2026,1886
2026,710,2026-03-12 00:00:00,1,989,FACT,4085,2026,300,C,Tique N° 00007-00004085,,,1,2026,2026-03-12 12:06:32,,2026,1887
2026,711,2026-03-12 00:00:00,1,985,FACT,4084,2026,300,C,Tique N° 00007-00004084,,,1,2026,2026-03-12 12:09:05,,2026,1883
2026,712,2026-03-12 00:00:00,1,991,FACT,4083,2026,300,C,Tique N° 00007-00004083,,,1,2026,2026-03-12 12:20:06,,2026,1880
2026,589,2026-03-03 00:00:00,1,800,ORDCO,800,2026,21352,C,factura C 0004-000000001,,,1,2026,2026-03-03 12:31:43,,2026,1501
2026,692,2026-03-12 00:00:00,1,732,ORDCO,732,2026,212,C,factura C 0002-00000111,,,1,2026,2026-03-12 09:29:58,,2026,1372
2026,689,2026-03-12 00:00:00,1,957,FACT,238,2026,717,C,FACTURA C 00006-00000238,,,1,2026,2026-03-12 08:47:07,,2026,1850
2026,690,2026-03-12 00:00:00,1,946,FACT,9836,2026,2770,C,FACTURA B 00005-00009836,,,1,2026,2026-03-12 08:49:08,,2026,1894
2026,691,2026-03-12 00:00:00,1,953,FACT,18353,2026,1259,C,FACTURA B 00009-00018353,,,1,2026,2026-03-12 08:58:20,,2026,1897
2026,693,2026-03-12 00:00:00,1,944,FACT,55670,2026,1206,C,FACTURA B 00121-00055670,,,1,2026,2026-03-12 09:42:16,,2026,1893
2026,694,2026-03-12 00:00:00,1,954,FACT,899,2026,2450,C,FACTURA B 00005-00000899,,,1,2026,2026-03-12 09:52:25,,2026,1844
2026,695,2026-03-12 00:00:00,1,960,FACT,1976,2026,3296,C,FACTURA B 0003-000001976,,,1,2026,2026-03-12 09:54:47,,2026,1868
2026,696,2026-03-12 00:00:00,1,876,FACT,4089,2026,300,C,TIQUE 00007-00004089,,,1,2026,2026-03-12 10:56:35,,2026,1749
2026,701,2026-03-12 00:00:00,1,914,FACT,50,2026,1141,C,FACTURA B 00002-00000050,,,1,2026,2026-03-12 11:14:08,,2026,1818
2026,702,2026-03-12 00:00:00,1,998,FACT,11328,2026,2369,C,FACTURA B 0005-00011328,,,1,2026,2026-03-12 11:20:22,,2026,1905
2026,703,2026-03-12 00:00:00,1,475,FACT,52,2026,3356,C,FACTURA C 00003-0000052,,,1,2026,2026-03-12 11:45:40,,2026,898
2026,704,2026-03-12 00:00:00,1,474,FACT,51,2026,3356,C,FACTURA C 00003-000000051,,,1,2026,2026-03-12 11:48:40,,2026,678
2026,705,2026-03-12 00:00:00,1,680,FACT,4088,2026,300,C,TIQUE 00007-000004088,,,1,2026,2026-03-12 11:51:07,,2026,1262
2026,706,2026-03-12 00:00:00,1,987,FACT,4087,2026,300,C,TIQUE 00007-00004087,,,1,2026,2026-03-12 11:53:10,,2026,1885
2026,707,2026-03-12 00:00:00,1,980,FACT,4082,2026,300,C,TIQUE 0007-00004082,,,1,2026,2026-03-12 11:59:25,,2026,1877
2026,708,2026-03-12 00:00:00,1,981,FACT,4081,2026,300,C,TIQUE 0007-00004081,,,1,2026,2026-03-12 12:01:08,,2026,1878
2026,713,2026-03-12 00:00:00,1,1017,FACT,373,2026,1810,C,FACTURA C 00003-00000373,,,1,2026,2026-03-12 12:29:09,,2026,1944
2026,714,2026-03-13 00:00:00,1,1014,FACT,685,2026,1879,C,FACTURA B 00003-00000685,,,1,2026,2026-03-13 07:17:11,,2026,1940
2026,715,2026-03-13 00:00:00,1,1013,FACT,686,2026,1879,C,FACTURA B 00003-00000686,,,1,2026,2026-03-13 07:18:54,,2026,1941
2026,716,2026-03-13 00:00:00,1,951,FACT,162,2026,216,C,FACTURA C 00004-00000162/164,,,1,2026,2026-03-13 07:20:42,,2026,1896
2026,717,2026-03-13 00:00:00,1,940,FACT,4389,2026,3322,C,FACTURA B 0006-00004389,,,1,2026,2026-03-13 07:22:26,,2026,1891
2026,718,2026-03-13 00:00:00,1,971,FACT,4384,2026,3322,C,FACTURA B 00006-00004384,,,1,2026,2026-03-13 07:23:47,,2026,1863
2026,719,2026-03-13 00:00:00,1,965,FACT,4385,2026,3322,C,FACTURA B 0006-00004385,,,1,2026,2026-03-13 07:25:22,,2026,1860
2026,720,2026-03-13 00:00:00,1,968,FACT,4383,2026,3322,C,FACTURA B 0006-00004383,,,1,2026,2026-03-13 07:28:06,,2026,1864
2026,721,2026-03-13 00:00:00,1,856,FACT,1966,2026,3296,C,FACTURA B 0003-00001966,,,1,2026,2026-03-13 07:38:17,,2026,1955
2026,723,2026-03-13 00:00:00,1,1012,FACT,838,2026,2627,C,FACTURA B 00006-00000838,,,1,2026,2026-03-13 09:12:35,,2026,1939
2026,724,2026-03-13 00:00:00,1,1005,FACT,839,2026,2627,C,FACTURA B 00006-00000839,,,1,2026,2026-03-13 09:14:08,,2026,1933
2026,726,2026-03-13 00:00:00,1,1002,FACT,900,2026,2450,C,FACTURA B 00005-000000900,,,1,2026,2026-03-13 11:15:08,,2026,1930
2026,727,2026-03-13 00:00:00,1,720,FACT,358,2026,21,C,FACTURA C 00002-00000358,,,1,2026,2026-03-13 12:17:54,,2026,1356
2026,734,2026-03-16 00:00:00,1,1011,FACT,135,2026,2801,C,FACTURA B 00003-00000135,,,1,2026,2026-03-16 09:32:21,,2026,1938
2026,735,2026-03-16 00:00:00,1,883,FACT,286,2026,3563,C,FACTURA C 0001-00000286,,,1,2026,2026-03-16 10:07:53,,2026,1793
2026,736,2026-03-16 00:00:00,1,1022,FACT,3116,2026,3075,C,FACTURA B 0006-00003116,,,1,2026,2026-03-16 12:37:43,,2026,1994
2026,737,2026-03-16 00:00:00,1,1015,FACT,28091,2026,285,C,FACTURA B 00100-00028091,,,1,2026,2026-03-16 12:41:44,,2026,1942
2026,739,2026-03-17 00:00:00,1,817,FACT,11790,2026,850,C,fact b n ° 00003-00011790,,,1,2026,2026-03-17 08:20:59,,2026,1656
2026,740,2026-03-17 00:00:00,1,694,FACT,11789,2026,850,C,fact b n ° 00003-00011789,,,1,2026,2026-03-17 08:23:14,,2026,1265
2026,741,2026-03-17 00:00:00,1,525,FACT,11788,2026,850,C,fact b n ° 00003-00011788,,,1,2026,2026-03-17 08:35:52,,2026,985
2026,742,2026-03-17 00:00:00,1,519,FACT,11787,2026,850,A,fact b n ° 00003-00011787,2026-03-17 08:38:42,EOC,1,2026,2026-03-17 08:37:43,,2026,972
2026,505,2026-02-25 00:00:00,1,728,FACT,27954,2026,285,C,FACTURA B 00100-00027954,,,1,2026,2026-02-25 08:03:09,,2026,1364
2026,506,2026-02-25 00:00:00,1,768,FACT,592,2026,1063,C,FACTURA C 00002-00000592,,,1,2026,2026-02-25 08:04:46,,2026,1454
2026,507,2026-02-25 00:00:00,1,761,FACT,71,2026,3552,C,FACTURA B 0002-0000071,,,1,2026,2026-02-25 08:06:57,,2026,1462
2026,509,2026-02-25 00:00:00,1,759,FACT,61,2026,2846,C,FACTURA C 00002-00000061,,,1,2026,2026-02-25 08:45:01,,2026,1460
2026,512,2026-02-25 00:00:00,1,757,FACT,18347,2026,1259,C,FACTURA B 0009-00018347,,,1,2026,2026-02-25 09:04:19,,2026,1469
2026,516,2026-02-25 00:00:00,1,773,FACT,4178,2026,2151,C,FACTURA B 00012-00004178,,,1,2026,2026-02-25 10:09:11,,2026,1451
2026,517,2026-02-25 00:00:00,1,665,FACT,174,2026,360,C,FACTURA C 00002-00000174,,,1,2026,2026-02-25 10:10:24,,2026,1277
2026,518,2026-02-25 00:00:00,1,756,FACT,4317,2026,3322,C,FACTURA B 0006-00004317,,,1,2026,2026-02-25 10:47:04,,2026,1468
2026,519,2026-02-25 00:00:00,1,4568,FACT,18664,2026,527,C,FACTURA B 0005-00018664,,,1,2025,2026-02-25 11:23:12,,2026,1476
2026,520,2026-02-25 00:00:00,1,3990,FACT,18663,2026,527,C,FACTURA B 00005-00018663,,,1,2025,2026-02-25 11:25:25,,2026,1477
2026,522,2026-02-25 00:00:00,1,792,FACT,26,2026,3398,C,FACTURA B 0012-00000026,,,1,2026,2026-02-25 11:55:26,,2026,1493
2026,523,2026-02-25 00:00:00,1,711,FACT,898,2026,2450,C,FACTURA B 00005-00000898,,,1,2026,2026-02-25 12:57:14,,2026,1294
2026,528,2026-02-26 00:00:00,1,776,FACT,1838,2026,1514,C,FACTURA B 0030-00001838,,,1,2026,2026-02-26 07:40:39,,2026,1491
2026,532,2026-02-26 00:00:00,1,529,FACT,2023,2026,1943,C,FACTURA B 0005-0000-2023,,,1,2026,2026-02-26 09:19:30,,2026,965
2026,533,2026-02-26 00:00:00,1,763,FACT,11256,2026,160,C,FACTUTA B 0007-00011256,,,1,2026,2026-02-26 09:48:21,,2026,1463
2026,534,2026-02-26 00:00:00,1,617,FACT,1955,2026,3296,C,FACTURA B 0003-00001955,,,1,2026,2026-02-26 09:51:44,,2026,1132
2026,535,2026-02-26 00:00:00,1,783,FACT,679,2026,413,C,FACTURA B 00003-00000679,,,1,2026,2026-02-26 10:03:04,,2026,1489
2026,536,2026-02-26 00:00:00,1,774,FACT,678,2026,413,C,FACTURA B 00003-00000678,,,1,2026,2026-02-26 10:04:49,,2026,1452
2026,537,2026-02-26 00:00:00,1,789,FACT,323,2026,2548,C,FACTURA C 00003-00000323,,,1,2026,2026-02-26 10:20:11,,2026,1479
2026,538,2026-02-26 00:00:00,1,793,FACT,551,2026,2869,C,FACTURA B 0010-00000551,,,1,2026,2026-02-26 11:05:47,,2026,1494
2026,539,2026-02-26 00:00:00,1,698,FACT,926,2026,776,C,FACTURA C 00003-00000926,,,1,2026,2026-02-26 11:09:40,,2026,1291
2026,540,2026-02-26 00:00:00,1,699,FACT,927,2026,776,C,FACTURA C 00003-00000927,,,1,2026,2026-02-26 11:12:19,,2026,1292
2026,543,2026-02-27 00:00:00,1,650,FACT,34,2026,1995,C,FACTURA C 00002-00000034,,,1,2026,2026-02-27 07:35:22,,2026,1235
2026,545,2026-02-27 00:00:00,1,770,FACT,735,2026,2593,C,FACTURA C 00002-00000735,,,1,2026,2026-02-27 10:21:30,,2026,1448
2026,546,2026-02-27 00:00:00,1,749,FACT,734,2026,2593,C,FACTURA C 00002-00000734,,,1,2026,2026-02-27 10:23:06,,2026,1455
2026,549,2026-02-27 00:00:00,1,771,FACT,708,2026,3287,C,FACTURA B 0002-00000708,,,1,2026,2026-02-27 10:39:37,,2026,1449
2026,550,2026-02-27 00:00:00,1,779,FACT,709,2026,3287,C,   FACTURA B 0002-0000709,,,1,2026,2026-02-27 10:41:43,,2026,1485
2026,551,2026-02-27 00:00:00,1,744,FACT,736,2026,2593,C,FACTURA C 00002-000000736,,,1,2026,2026-02-27 10:43:57,,2026,1407
2026,558,2026-02-27 00:00:00,1,769,FACT,795,2026,3169,C,FACTURA C 00002-00000795,,,1,2026,2026-02-27 12:35:29,,2026,1447
2026,559,2026-02-27 00:00:00,1,745,FACT,794,2026,3169,C,FACTURA C 00002-00000794,,,1,2026,2026-02-27 12:36:59,,2026,1404
2026,567,2026-03-02 00:00:00,1,814,FACT,3011,2026,3075,C,FACTURA B 0006-00003011,,,1,2026,2026-03-02 09:22:34,,2026,1642
2026,568,2026-03-02 00:00:00,1,816,FACT,140,2026,612,C,FACTURA B 00004-00000140,,,1,2026,2026-03-02 09:24:30,,2026,1652
2026,639,2026-03-09 00:00:00,1,931,ORDCO,931,2026,1066,C,FACTURA B 008-00005439,,,1,2026,2026-03-09 12:59:35,,2026,1787
2026,381,2026-02-13 00:00:00,1,595,FACT,429,2026,2110,C,FACTURA C 00002-00000429,,,1,2026,2026-02-13 10:35:36,,2026,1097
2026,385,2026-02-13 00:00:00,1,605,FACT,1268,2026,171,C,FACTURA B 0005-00001268,,,1,2026,2026-02-13 12:50:15,,2026,1114
2026,570,2026-03-02 00:00:00,1,830,FACT,120,2026,3561,C,FACTURA B 0002-00000120,,,1,2026,2026-03-02 11:35:40,,2026,1666
2026,571,2026-03-02 00:00:00,1,824,FACT,27985,2026,285,C,FACTURA B 00100-00027985,,,1,2026,2026-03-02 11:37:35,,2026,1663
2026,572,2026-03-02 00:00:00,1,843,FACT,165,2026,3198,C,FACTURA B 00008-00000165,,,1,2026,2026-03-02 11:39:32,,2026,1661
2026,574,2026-03-02 00:00:00,1,675,FACT,9238,2026,688,C,FACTURA B 0005-00009238,,,1,2026,2026-03-02 12:30:20,,2026,1302
2026,575,2026-03-02 00:00:00,1,751,FACT,831,2026,2627,C,FACTURA B 00006-00000831,,,1,2026,2026-03-02 12:54:25,,2026,1457
2026,576,2026-03-03 00:00:00,1,808,FACT,438,2026,2110,C,FACTURA C 00002-00000438,,,1,2026,2026-03-03 07:35:35,,2026,1653
2026,578,2026-03-03 00:00:00,1,812,FACT,4345,2026,3322,C,FACTURA B 0006-00004345,,,1,2026,2026-03-03 08:04:50,,2026,1640
2026,582,2026-03-03 00:00:00,1,820,FACT,7884,2026,1573,C,FACTURA B 0002-00007884,,,1,2026,2026-03-03 10:08:11,,2026,1662
2026,587,2026-03-03 00:00:00,1,632,FACT,2403,2026,826,C,FACTURA C 00003-00002403,,,1,2026,2026-03-03 11:50:12,,2026,1208
2026,588,2026-03-03 00:00:00,1,835,FACT,214,2026,3220,C,FACTURA C 00002-00000214,,,1,2026,2026-03-03 12:09:29,,2026,1686
2026,590,2026-03-03 00:00:00,1,815,FACT,219,2026,1078,C,FACTURA C 00002-00000219,,,1,2026,2026-03-03 12:36:37,,2026,1649
2026,591,2026-03-03 00:00:00,1,421,FACT,110211,2026,2209,C,FACTURA B 0002-00110811,,,1,2026,2026-03-03 12:41:46,,2026,645
2026,592,2026-03-03 00:00:00,1,743,FACT,110813,2026,2209,C,FACTURA B 0002-00110813,,,1,2026,2026-03-03 12:47:58,,2026,1406
2026,593,2026-03-03 00:00:00,1,725,FACT,110812,2026,2209,C,FACTURA B 0002-00110812,,,1,2026,2026-03-03 12:49:57,,2026,1368
